origin_date,target_date,horizon,origin_close,pred_close,actual_close,pred_delta,actual_delta,confidence,abs_error,ape_pct,dir_match,direction,regime,pre_guard_return_pct,pred_return_pct,direction_guard,confidence_guard,up_probability,trend_regime_code,trend_signal,jump_regime_code,jump_signal,branch_name,branch_used
2026-05-15,2026-05-28,9,1004.38,1002.17,961.18,-2.21,-43.2,21.2,40.99,4.26455,True,跌,low,6.665,-0.22,bearish_guard,direction_guard_dampen,0.9773,-1.0,0.526,0.0,0.693,trend_down,True
2026-05-15,2026-05-29,10,1004.38,1002.05,989.4,-2.33,-14.98,21.5,12.65,1.278553,True,跌,low,6.365,-0.232,bearish_guard,direction_guard_dampen,0.9943,-1.0,0.526,0.0,0.693,trend_down,True
2026-05-18,2026-05-25,5,999.8,1003.8,1001.4,4.0,1.6,29.4,2.4,0.239664,True,涨,low,6.03,0.4,delayed_capitulation_rebound_release,direction_guard_dampen,0.9928,-1.0,0.705,0.0,0.541,trend_down,True
2026-05-18,2026-05-26,6,999.8,997.95,995.0,-1.85,-4.8,24.1,2.95,0.296482,True,跌,low,6.108,-0.185,bearish_guard,direction_guard_dampen,0.9899,-1.0,0.705,0.0,0.541,trend_down,True
2026-05-18,2026-05-27,7,999.8,997.8,983.56,-2.0,-16.24,21.8,14.24,1.447802,True,跌,low,5.671,-0.2,bearish_guard,direction_guard_dampen,0.9854,-1.0,0.705,0.0,0.541,trend_down,True
2026-05-18,2026-05-28,8,999.8,997.66,961.18,-2.14,-38.62,21.3,36.48,3.795335,True,跌,low,5.597,-0.214,bearish_guard,direction_guard_dampen,0.9874,-1.0,0.705,0.0,0.541,trend_down,True
2026-05-18,2026-05-29,9,999.8,997.53,989.4,-2.27,-10.4,21.2,8.13,0.82171,True,跌,low,6.069,-0.227,bearish_guard,direction_guard_dampen,0.9853,-1.0,0.705,0.0,0.541,trend_down,True
2026-05-18,2026-06-01,10,999.8,997.41,983.58,-2.39,-16.22,21.2,13.83,1.406088,True,跌,low,6.501,-0.239,bearish_guard,direction_guard_dampen,0.9937,-1.0,0.705,0.0,0.541,trend_down,True
2026-05-19,2026-05-25,4,1002.18,999.98,1001.4,-2.2,-0.78,35.8,1.42,0.141801,True,跌,low,3.338,-0.22,mid_failed_rebound_guard,direction_guard_dampen,0.988,0.0,0.18,0.0,0.735,normal,True
2026-05-19,2026-05-26,5,1002.18,1000.43,995.0,-1.75,-7.18,29.1,5.43,0.545729,True,跌,low,4.85,-0.175,stalled_bullish_carry_guard,direction_guard_dampen,0.9783,0.0,0.18,0.0,0.735,normal,True
2026-05-19,2026-05-27,6,1002.18,1000.53,983.56,-1.65,-18.62,23.7,16.97,1.725365,True,跌,low,4.269,-0.164,bearish_guard,direction_guard_dampen,0.9796,0.0,0.18,0.0,0.735,normal,True
2026-05-19,2026-05-28,7,1002.18,1000.4,961.18,-1.78,-41.0,20.2,39.22,4.080401,True,跌,low,3.857,-0.177,bearish_guard,direction_guard_dampen,0.9385,0.0,0.18,0.0,0.735,normal,True
2026-05-19,2026-05-29,8,1002.18,1000.28,989.4,-1.9,-12.78,20.7,10.88,1.099656,True,跌,low,2.63,-0.19,bearish_guard,direction_guard_dampen,0.9713,0.0,0.18,0.0,0.735,normal,True
2026-05-19,2026-06-01,9,1002.18,1000.16,983.58,-2.02,-18.6,20.2,16.58,1.685679,True,跌,low,3.456,-0.201,bearish_guard,direction_guard_dampen,0.9547,0.0,0.18,0.0,0.735,normal,True
2026-05-19,2026-06-02,10,1002.18,1000.05,990.6,-2.13,-11.58,20.1,9.45,0.953967,True,跌,low,4.979,-0.212,bearish_guard,direction_guard_dampen,0.9697,0.0,0.18,0.0,0.735,normal,True
2026-05-20,2026-05-25,3,986.64,999.66,1001.4,13.02,14.76,39.2,1.74,0.173757,True,涨,normal,4.434,1.552,near_bearish_decay,direction_guard_dampen,0.9668,-1.0,0.362,0.0,0.507,trend_down,True
2026-05-20,2026-05-26,4,986.64,1005.84,995.0,19.2,8.36,36.0,10.84,1.089447,True,涨,normal,5.088,2.289,mid_horizon_structure_decay,direction_guard_dampen,0.9918,-1.0,0.362,0.0,0.507,trend_down,True
2026-05-20,2026-05-27,5,986.64,985.3,983.56,-1.34,-3.08,31.0,1.74,0.176908,True,跌,normal,7.429,-0.16,bearish_guard,direction_guard_dampen,0.9948,-1.0,0.362,0.0,0.507,trend_down,True
2026-05-20,2026-05-28,6,986.64,985.17,961.18,-1.47,-25.46,24.6,23.99,2.49589,True,跌,normal,6.884,-0.175,bearish_guard,direction_guard_dampen,0.9948,-1.0,0.362,0.0,0.507,trend_down,True
2026-05-20,2026-05-29,7,986.64,985.05,989.4,-1.59,2.76,21.9,4.35,0.43966,False,跌,normal,6.81,-0.189,bearish_guard,direction_guard_dampen,0.9885,-1.0,0.362,0.0,0.507,trend_down,True
2026-05-20,2026-06-01,8,986.64,984.95,983.58,-1.69,-3.06,21.7,1.37,0.139287,True,跌,normal,5.819,-0.202,bearish_guard,direction_guard_dampen,0.9924,-1.0,0.362,0.0,0.507,trend_down,True
2026-05-20,2026-06-02,9,986.64,984.84,990.6,-1.8,3.96,21.2,5.76,0.581466,False,跌,normal,5.952,-0.214,bearish_guard,direction_guard_dampen,0.9859,-1.0,0.362,0.0,0.507,trend_down,True
2026-05-20,2026-06-03,10,986.64,984.75,977.08,-1.89,-9.56,20.7,7.67,0.784992,True,跌,normal,8.007,-0.226,bearish_guard,direction_guard_dampen,0.997,-1.0,0.362,0.0,0.507,trend_down,True
2026-05-21,2026-05-25,2,995.38,1012.51,1001.4,17.13,6.02,57.9,11.11,1.109447,True,涨,normal,2.025,2.025,none,none,0.8716,0.0,0.181,0.0,0.476,normal,True
2026-05-21,2026-05-26,3,995.38,993.77,995.0,-1.61,-0.38,36.9,1.23,0.123618,True,跌,normal,2.091,-0.191,mid_failed_rebound_guard,direction_guard_dampen,0.9286,0.0,0.181,0.0,0.476,normal,True
2026-05-21,2026-05-27,4,995.38,993.52,983.56,-1.86,-11.82,35.1,9.96,1.012648,True,跌,normal,2.826,-0.22,mid_failed_rebound_guard,direction_guard_dampen,0.9833,0.0,0.181,0.0,0.476,normal,True
2026-05-21,2026-05-28,5,995.38,993.9,961.18,-1.48,-34.2,29.4,32.72,3.404149,True,跌,normal,2.784,-0.175,stalled_bullish_carry_guard,direction_guard_dampen,0.9681,0.0,0.181,0.0,0.476,normal,True
2026-05-21,2026-05-29,6,995.38,993.99,989.4,-1.39,-5.98,24.8,4.59,0.463918,True,跌,normal,3.624,-0.164,long_low_confidence_fragility_guard,direction_guard_dampen,0.9832,0.0,0.181,0.0,0.476,normal,True
2026-05-21,2026-06-01,7,995.38,993.88,983.58,-1.5,-11.8,21.4,10.3,1.047195,True,跌,normal,3.384,-0.177,long_low_confidence_fragility_guard,direction_guard_dampen,0.983,0.0,0.181,0.0,0.476,normal,True
2026-05-21,2026-06-02,8,995.38,993.77,990.6,-1.61,-4.78,21.4,3.17,0.320008,True,跌,normal,2.976,-0.19,long_low_confidence_fragility_guard,direction_guard_dampen,0.9906,0.0,0.181,0.0,0.476,normal,True
2026-05-21,2026-06-03,9,995.38,993.68,977.08,-1.7,-18.3,21.0,16.6,1.69894,True,跌,normal,3.878,-0.201,long_low_confidence_fragility_guard,direction_guard_dampen,0.9886,0.0,0.181,0.0,0.476,normal,True
2026-05-21,2026-06-04,10,995.38,993.59,977.94,-1.79,-17.44,20.0,15.65,1.600303,True,跌,normal,4.65,-0.212,long_low_confidence_fragility_guard,direction_guard_dampen,0.9834,0.0,0.181,0.0,0.476,normal,True
2026-05-22,2026-05-25,1,995.76,1001.92,1001.4,6.16,5.64,46.0,0.52,0.051927,True,涨,normal,0.728,0.728,none,none,0.6709,1.0,0.361,0.0,0.597,trend_up,True
2026-05-22,2026-05-26,2,995.76,994.8,995.0,-0.96,-0.76,15.6,0.2,0.020101,True,跌,normal,1.516,-0.113,short_trendup_classifier_veto_guard,direction_guard_dampen|low_edge_confidence_dampen,0.3319,1.0,0.361,0.0,0.597,trend_up,True
2026-05-22,2026-05-27,3,995.76,994.15,983.56,-1.61,-12.2,18.7,10.59,1.076701,True,跌,normal,2.022,-0.191,mid_failed_rebound_guard,direction_guard_dampen,0.6422,1.0,0.361,0.0,0.597,trend_up,True
2026-05-22,2026-05-28,4,995.76,993.9,961.18,-1.86,-34.58,30.5,32.72,3.404149,True,跌,normal,2.804,-0.22,mid_failed_rebound_guard,direction_guard_dampen,0.8948,1.0,0.361,0.0,0.597,trend_up,True
2026-05-22,2026-05-29,5,995.76,994.58,989.4,-1.18,-6.36,28.9,5.18,0.52355,True,跌,normal,1.635,-0.14,stalled_bullish_carry_guard,direction_guard_dampen,0.9658,1.0,0.361,0.0,0.597,trend_up,True
2026-05-22,2026-06-01,6,995.76,994.37,983.58,-1.39,-12.18,23.9,10.79,1.097013,True,跌,normal,1.3,-0.164,long_low_confidence_fragility_guard,direction_guard_dampen,0.9603,1.0,0.361,0.0,0.597,trend_up,True
2026-05-22,2026-06-02,7,995.76,994.26,990.6,-1.5,-5.16,20.0,3.66,0.369473,True,跌,normal,0.785,-0.177,long_low_confidence_fragility_guard,direction_guard_dampen,0.9421,1.0,0.361,0.0,0.597,trend_up,True
2026-05-22,2026-06-03,8,995.76,994.15,977.08,-1.61,-18.68,18.6,17.07,1.747042,True,跌,normal,1.236,-0.19,long_low_confidence_fragility_guard,direction_guard_dampen,0.9152,1.0,0.361,0.0,0.597,trend_up,True
2026-05-22,2026-06-04,9,995.76,994.06,977.94,-1.7,-17.82,15.7,16.12,1.648363,True,跌,normal,2.392,-0.201,long_low_confidence_fragility_guard,direction_guard_dampen,0.8397,1.0,0.361,0.0,0.597,trend_up,True
2026-05-22,2026-06-05,10,995.76,993.96,974.02,-1.8,-21.74,18.2,19.94,2.047186,True,跌,normal,3.096,-0.212,long_low_confidence_fragility_guard,direction_guard_dampen,0.9385,1.0,0.361,0.0,0.597,trend_up,True
2026-05-25,2026-05-26,1,1001.4,999.9,995.0,-1.5,-6.4,30.0,4.9,0.492462,True,跌,normal,-0.176,-0.176,none,low_edge_confidence_dampen,0.2986,1.0,0.579,0.0,0.704,trend_up,True
2026-05-25,2026-05-27,2,1001.4,1000.44,983.56,-0.96,-17.84,12.0,16.88,1.716215,True,跌,normal,0.454,-0.113,short_trendup_classifier_veto_guard,direction_guard_dampen|low_edge_confidence_dampen,0.4166,1.0,0.579,0.0,0.704,trend_up,True
2026-05-25,2026-05-28,3,1001.4,999.78,961.18,-1.62,-40.22,14.6,38.6,4.015897,True,跌,normal,0.568,-0.191,mid_failed_rebound_guard,direction_guard_dampen,0.4343,1.0,0.579,0.0,0.704,trend_up,True
2026-05-25,2026-05-29,4,1001.4,999.53,989.4,-1.87,-12.0,16.6,10.13,1.023853,True,跌,normal,0.367,-0.22,mid_failed_rebound_guard,direction_guard_dampen,0.3614,1.0,0.579,0.0,0.704,trend_up,True
2026-05-25,2026-06-01,5,1001.4,1000.38,983.58,-1.02,-17.82,12.1,16.8,1.708046,True,跌,normal,0.619,-0.12,long_low_confidence_fragility_guard,direction_guard_dampen,0.5989,1.0,0.579,0.0,0.704,trend_up,True
2026-05-25,2026-06-02,6,1001.4,1000.28,990.6,-1.12,-10.8,22.2,9.68,0.977186,True,跌,normal,0.244,-0.131,long_low_confidence_fragility_guard,direction_guard_dampen,0.932,1.0,0.579,0.0,0.704,trend_up,True
2026-05-25,2026-06-03,7,1001.4,1000.19,977.08,-1.21,-24.32,20.5,23.11,2.365211,True,跌,normal,0.377,-0.142,long_low_confidence_fragility_guard,direction_guard_dampen,0.9472,1.0,0.579,0.0,0.704,trend_up,True
2026-05-25,2026-06-04,8,1001.4,1000.11,977.94,-1.29,-23.46,19.2,22.17,2.26701,True,跌,normal,0.193,-0.152,long_low_confidence_fragility_guard,direction_guard_dampen,0.9246,1.0,0.579,0.0,0.704,trend_up,True
2026-05-25,2026-06-05,9,1001.4,1000.03,974.02,-1.37,-27.38,15.3,26.01,2.670376,True,跌,normal,1.879,-0.161,long_low_confidence_fragility_guard,direction_guard_dampen,0.8348,1.0,0.579,0.0,0.704,trend_up,True
2026-05-25,2026-06-08,10,1001.4,999.96,942.2,-1.44,-59.2,17.2,57.76,6.130333,True,跌,normal,2.341,-0.17,long_low_confidence_fragility_guard,direction_guard_dampen,0.9182,1.0,0.579,0.0,0.704,trend_up,True
2026-05-26,2026-05-27,1,995.0,994.05,983.56,-0.95,-11.44,20.6,10.49,1.066534,True,跌,normal,0.933,-0.112,near_unresolved_breakdown_guard,direction_guard_dampen|low_edge_confidence_dampen,0.2941,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-26,2026-05-28,2,995.0,993.92,961.18,-1.08,-33.82,23.9,32.74,3.40623,True,跌,normal,1.116,-0.127,near_unresolved_breakdown_guard,direction_guard_dampen|low_edge_confidence_dampen,0.8598,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-26,2026-05-29,3,995.0,993.35,989.4,-1.65,-5.6,36.7,3.95,0.399232,True,跌,normal,2.048,-0.195,near_unresolved_breakdown_guard,direction_guard_dampen,0.9517,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-26,2026-06-01,4,995.0,993.1,983.58,-1.9,-11.42,31.9,9.52,0.967893,True,跌,normal,2.029,-0.225,near_unresolved_breakdown_guard,direction_guard_dampen,0.9125,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-26,2026-06-02,5,995.0,993.73,990.6,-1.27,-4.4,29.7,3.13,0.31597,True,跌,normal,2.343,-0.15,bearish_guard,direction_guard_dampen,0.9908,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-26,2026-06-03,6,995.0,993.61,977.08,-1.39,-17.92,24.4,16.53,1.691775,True,跌,normal,2.102,-0.164,bearish_guard,direction_guard_dampen,0.9896,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-26,2026-06-04,7,995.0,993.5,977.94,-1.5,-17.06,22.3,15.56,1.5911,True,跌,normal,1.23,-0.177,bearish_guard,direction_guard_dampen,0.9849,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-26,2026-06-05,8,995.0,993.4,974.02,-1.6,-20.98,21.5,19.38,1.989692,True,跌,normal,1.865,-0.19,bearish_guard,direction_guard_dampen,0.993,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-26,2026-06-08,9,995.0,993.3,942.2,-1.7,-52.8,21.0,51.1,5.423477,True,跌,normal,4.262,-0.201,bearish_guard,direction_guard_dampen,0.9967,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-26,2026-06-09,10,995.0,993.21,947.04,-1.79,-47.96,20.2,46.17,4.87519,True,跌,normal,4.573,-0.212,bearish_guard,direction_guard_dampen,0.9975,-1.0,0.207,0.0,0.569,trend_down,True
2026-05-27,2026-05-28,1,983.56,982.72,961.18,-0.84,-22.38,21.7,21.54,2.240995,True,跌,normal,0.257,-0.1,short_structure_guard,direction_guard_dampen|low_edge_confidence_dampen,0.2717,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-27,2026-05-29,2,983.56,985.16,989.4,1.6,5.84,38.8,4.24,0.428543,True,涨,normal,1.06,0.191,short_structure_classifier_rebound_release,direction_guard_dampen,0.8976,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-27,2026-06-01,3,983.56,986.87,983.58,3.31,0.02,36.6,3.29,0.334492,True,涨,normal,2.2,0.396,short_structure_classifier_rebound_release,direction_guard_dampen,0.959,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-27,2026-06-02,4,983.56,991.18,990.6,7.62,7.04,32.0,0.58,0.05855,True,涨,normal,2.025,0.911,mid_horizon_structure_decay,direction_guard_dampen,0.9158,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-27,2026-06-03,5,983.56,982.21,977.08,-1.35,-6.48,28.8,5.13,0.525034,True,跌,normal,2.347,-0.162,bearish_guard,direction_guard_dampen,0.9626,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-27,2026-06-04,6,983.56,982.08,977.94,-1.48,-5.62,24.8,4.14,0.423339,True,跌,normal,2.262,-0.177,bearish_guard,direction_guard_dampen,0.9927,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-27,2026-06-05,7,983.56,981.96,974.02,-1.6,-9.54,21.3,7.94,0.815178,True,跌,normal,2.738,-0.191,bearish_guard,direction_guard_dampen,0.971,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-27,2026-06-08,8,983.56,981.85,942.2,-1.71,-41.36,21.2,39.65,4.208236,True,跌,normal,2.496,-0.205,bearish_guard,direction_guard_dampen,0.9846,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-27,2026-06-09,9,983.56,981.75,947.04,-1.81,-36.52,20.7,34.71,3.665104,True,跌,normal,4.392,-0.217,bearish_guard,direction_guard_dampen,0.996,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-27,2026-06-10,10,983.56,981.65,919.32,-1.91,-64.24,20.8,62.33,6.780011,True,跌,normal,4.331,-0.229,bearish_guard,direction_guard_dampen,0.998,-1.0,0.433,0.0,0.718,trend_down,True
2026-05-28,2026-05-29,1,961.18,963.7,989.4,2.52,28.22,82.7,25.7,2.597534,True,涨,normal,0.309,0.309,capitulation_rebound_release,none,0.9964,-1.0,0.761,1.0,1.036,jump,True
2026-05-28,2026-06-01,2,961.18,964.78,983.58,3.6,22.4,68.6,18.8,1.911385,True,涨,normal,0.44,0.44,capitulation_rebound_release,none,0.9964,-1.0,0.761,1.0,1.036,jump,True
2026-05-28,2026-06-02,3,961.18,992.99,990.6,31.81,29.42,51.5,2.39,0.241268,True,涨,normal,3.894,3.894,none,none,0.9315,-1.0,0.761,1.0,1.036,,False
2026-05-28,2026-06-03,4,961.18,990.97,977.08,29.79,15.9,47.1,13.89,1.421583,True,涨,normal,3.647,3.647,none,none,0.9247,-1.0,0.761,1.0,1.036,,False
2026-05-28,2026-06-04,5,961.18,964.45,977.94,3.27,16.76,28.5,13.49,1.37943,True,涨,normal,4.992,0.4,delayed_capitulation_rebound_release,direction_guard_dampen,0.9484,-1.0,0.761,1.0,1.036,,False
2026-05-28,2026-06-05,6,961.18,964.45,974.02,3.27,12.84,24.4,9.57,0.982526,True,涨,normal,3.896,0.4,delayed_capitulation_rebound_release,direction_guard_dampen,0.9651,-1.0,0.761,1.0,1.036,,False
2026-05-28,2026-06-08,7,961.18,959.53,942.2,-1.65,-18.98,21.4,17.33,1.839312,True,跌,normal,4.362,-0.202,bearish_guard,direction_guard_dampen,0.9639,-1.0,0.761,1.0,1.036,,False
2026-05-28,2026-06-09,8,961.18,959.42,947.04,-1.76,-14.14,20.1,12.38,1.307231,True,跌,normal,5.409,-0.216,bearish_guard,direction_guard_dampen,0.9424,-1.0,0.761,1.0,1.036,,False
2026-05-28,2026-06-10,9,961.18,959.31,919.32,-1.87,-41.86,18.8,39.99,4.349954,True,跌,normal,6.111,-0.229,bearish_guard,direction_guard_dampen,0.9405,-1.0,0.761,1.0,1.036,,False
2026-05-28,2026-06-11,10,961.18,959.21,895.0,-1.97,-66.18,19.5,64.21,7.174302,True,跌,normal,6.842,-0.241,bearish_guard,direction_guard_dampen,0.9698,-1.0,0.761,1.0,1.036,,False
2026-05-29,2026-06-01,1,989.4,988.39,983.58,-1.01,-5.82,34.2,4.81,0.48903,True,跌,normal,0.93,-0.12,post_capitulation_rebound_fade,direction_guard_dampen|low_edge_confidence_dampen,0.9638,0.0,0.193,0.0,0.476,normal,True
2026-05-29,2026-06-02,2,989.4,1005.0,990.6,15.6,1.2,39.9,14.4,1.453664,True,涨,normal,1.855,1.855,none,whipsaw_confidence_dampen,0.8724,0.0,0.193,0.0,0.476,normal,True
2026-05-29,2026-06-03,3,989.4,987.94,977.08,-1.46,-12.32,7.2,10.86,1.111475,True,跌,normal,1.079,-0.173,rebound_exhaustion_guard,whipsaw_confidence_dampen|direction_guard_dampen|low_edge_confidence_dampen,0.671,0.0,0.193,0.0,0.476,normal,True
2026-05-29,2026-06-04,4,989.4,987.72,977.94,-1.68,-11.46,14.8,9.78,1.000061,True,跌,normal,1.076,-0.2,rebound_exhaustion_guard,whipsaw_confidence_dampen|direction_guard_dampen,0.791,0.0,0.193,0.0,0.476,normal,True
2026-05-29,2026-06-05,5,989.4,988.39,974.02,-1.01,-15.38,16.4,14.37,1.475329,True,跌,normal,1.713,-0.12,long_low_confidence_fragility_guard,whipsaw_confidence_dampen|direction_guard_dampen,0.9229,0.0,0.193,0.0,0.476,normal,True
2026-05-29,2026-06-08,6,989.4,988.29,942.2,-1.11,-47.2,11.4,46.09,4.891743,True,跌,normal,1.273,-0.131,long_low_confidence_fragility_guard,whipsaw_confidence_dampen|direction_guard_dampen,0.8271,0.0,0.193,0.0,0.476,normal,True
2026-05-29,2026-06-09,7,989.4,988.21,947.04,-1.19,-42.36,13.7,41.17,4.347229,True,跌,normal,2.292,-0.142,long_low_confidence_fragility_guard,whipsaw_confidence_dampen|direction_guard_dampen,0.9826,0.0,0.193,0.0,0.476,normal,True
2026-05-29,2026-06-10,8,989.4,988.12,919.32,-1.28,-70.08,13.4,68.8,7.483792,True,跌,normal,2.311,-0.152,long_low_confidence_fragility_guard,whipsaw_confidence_dampen|direction_guard_dampen,0.9862,0.0,0.193,0.0,0.476,normal,True
2026-05-29,2026-06-11,9,989.4,988.05,895.0,-1.35,-94.4,12.0,93.05,10.396648,True,跌,normal,2.074,-0.161,long_low_confidence_fragility_guard,whipsaw_confidence_dampen|direction_guard_dampen,0.9742,0.0,0.193,0.0,0.476,normal,True
2026-05-29,2026-06-12,10,989.4,987.97,911.62,-1.43,-77.78,12.0,76.35,8.3752,True,跌,normal,3.536,-0.17,long_low_confidence_fragility_guard,whipsaw_confidence_dampen|direction_guard_dampen,0.9752,0.0,0.193,0.0,0.476,normal,True
2026-06-01,2026-06-02,1,983.58,984.25,990.6,0.67,7.02,22.6,6.35,0.641026,True,涨,normal,-0.036,0.08,cross_market_rebound_release,direction_guard_dampen|tiny_edge_confidence_dampen,0.1003,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-01,2026-06-03,2,983.58,982.52,977.08,-1.06,-6.5,26.4,5.44,0.556761,True,跌,normal,0.744,-0.127,near_unresolved_breakdown_guard,direction_guard_dampen|low_edge_confidence_dampen,0.9358,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-01,2026-06-04,3,983.58,982.13,977.94,-1.45,-5.64,23.1,4.19,0.428452,True,跌,normal,0.882,-0.173,near_breakdown_guard,direction_guard_dampen|low_edge_confidence_dampen,0.8915,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-01,2026-06-05,4,983.58,981.7,974.02,-1.88,-9.56,29.6,7.68,0.788485,True,跌,normal,2.006,-0.225,near_unresolved_breakdown_guard,direction_guard_dampen,0.8866,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-01,2026-06-08,5,983.58,982.33,942.2,-1.25,-41.38,30.1,40.13,4.259181,True,跌,normal,2.835,-0.15,bearish_guard,direction_guard_dampen,0.9912,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-01,2026-06-09,6,983.58,982.21,947.04,-1.37,-36.54,25.5,35.17,3.713676,True,跌,normal,2.793,-0.164,bearish_guard,direction_guard_dampen,0.9938,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-01,2026-06-10,7,983.58,982.1,919.32,-1.48,-64.26,22.7,62.78,6.828961,True,跌,normal,2.522,-0.177,bearish_guard,direction_guard_dampen,0.9948,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-01,2026-06-11,8,983.58,981.99,895.0,-1.59,-88.58,22.3,86.99,9.719553,True,跌,normal,2.602,-0.19,bearish_guard,direction_guard_dampen,0.9934,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-01,2026-06-12,9,983.58,981.9,911.62,-1.68,-71.96,22.2,70.28,7.709353,True,跌,normal,4.0,-0.201,bearish_guard,direction_guard_dampen,0.9967,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-01,2026-06-15,10,983.58,981.81,938.94,-1.77,-44.64,21.7,42.87,4.565787,True,跌,normal,4.821,-0.212,bearish_guard,direction_guard_dampen,0.9989,-1.0,0.229,0.0,0.326,trend_down,True
2026-06-02,2026-06-03,1,990.6,986.81,977.08,-3.79,-13.52,36.3,9.73,0.995824,True,跌,normal,-0.45,-0.45,none,none,0.4172,1.0,0.263,0.0,0.331,trend_up,True
